mRNA_Trans	intensity	#nascent	
1	16421	6
2	16195	6
3	14538	5
4	13711	5
5	12956	5
6	11540	4
7	10066	4
8	9673.8	3
9	9185.1	3
10	9151.1	3
11	9107.1	3
12	6552.5	2
13	6522.6	2
14	6503.1	2
15	6160.8	2
16	6142.1	2
17	5579.1	2
18	5229.5	2
19	5128.8	2
20	4965.9	2
21	4677.1	2
22	4579.1	2
23	4542.8	2
24	4534.3	2
25	4502.3	2
26	4361.8	2
